filename,original_size,compressed_size,compression_ratio
dailymail_3034.txt,10419,4256,0.5915155005278818
dailymail_3036.txt,3410,1387,0.5932551319648094
dailymail_3038.txt,6388,2415,0.621947401377583
dailymail_304.txt,8440,3696,0.562085308056872
dailymail_3040.txt,4571,2029,0.5561146357471013
dailymail_3042.txt,7364,3421,0.5354426941879413
dailymail_3044.txt,6257,2967,0.5258110915774332
dailymail_3046.txt,6257,2967,0.5258110915774332
dailymail_3048.txt,3216,1359,0.5774253731343284
dailymail_3050.txt,2662,1331,0.5
dailymail_3054.txt,6663,2910,0.5632597928860874
dailymail_3056.txt,5027,2334,0.5357071812214045
dailymail_3058.txt,6235,2970,0.5236567762630313
dailymail_306.txt,8440,3696,0.562085308056872
dailymail_3060.txt,4617,2230,0.5170023824994585
dailymail_3062.txt,2311,1179,0.4898312418866292
dailymail_3064.txt,1259,671,0.46703733121525015
dailymail_3068.txt,7130,2768,0.611781206171108
dailymail_3070.txt,9255,3832,0.5859535386277688
dailymail_3072.txt,4627,2140,0.5374972984655284
dailymail_3074.txt,11950,5113,0.5721338912133891
dailymail_3076.txt,2779,1282,0.5386829794890249
dailymail_3078.txt,722,431,0.4030470914127424
dailymail_308.txt,7435,2847,0.6170813718897108
dailymail_3080.txt,2007,1059,0.47234678624813153
dailymail_3082.txt,19255,6505,0.6621656712542197
dailymail_3084.txt,7637,3108,0.5930339138405133
dailymail_3086.txt,1480,817,0.447972972972973
dailymail_3088.txt,1462,739,0.49452804377564974
dailymail_3090.txt,4396,2155,0.5097816196542311
dailymail_3092.txt,10507,4193,0.6009327115256495
dailymail_3094.txt,5092,2335,0.5414375490966221
dailymail_3096.txt,7917,3273,0.5865858279651384
dailymail_3098.txt,10694,4348,0.5934168692724893
dailymail_310.txt,6132,2644,0.5688193085453359
dailymail_3100.txt,2311,1179,0.4898312418866292
dailymail_3102.txt,1644,871,0.4701946472019465
dailymail_3104.txt,3487,1786,0.4878118726699169
dailymail_3106.txt,4617,2230,0.5170023824994585
dailymail_3108.txt,11465,4605,0.59834278238116
dailymail_3110.txt,2170,1048,0.5170506912442396
dailymail_3112.txt,11290,4466,0.6044286979627989
dailymail_3114.txt,7998,3219,0.5975243810952738
dailymail_3116.txt,3647,1799,0.506717850287908
dailymail_3118.txt,3647,1799,0.506717850287908
dailymail_312.txt,10624,4208,0.6039156626506024
dailymail_3120.txt,5633,2385,0.5766021658086278
dailymail_3122.txt,7841,3636,0.5362836372911619
dailymail_3124.txt,6004,2816,0.5309793471019321
dailymail_3126.txt,4341,2039,0.5302925593181295
dailymail_3128.txt,4709,2024,0.5701847526014016
dailymail_3130.txt,4061,2025,0.5013543462201429
dailymail_3132.txt,3400,1712,0.4964705882352941
dailymail_3134.txt,10507,4193,0.6009327115256495
dailymail_3136.txt,4106,1919,0.5326351680467609
dailymail_3138.txt,4106,1919,0.5326351680467609
dailymail_314.txt,2719,1242,0.5432144170650974
dailymail_3140.txt,13152,5758,0.5621958637469586
dailymail_3142.txt,1698,915,0.4611307420494699
dailymail_3144.txt,3429,1625,0.52610090405366
dailymail_3146.txt,3280,1616,0.5073170731707317
dailymail_3148.txt,1259,671,0.46703733121525015
dailymail_3150.txt,3140,1465,0.5334394904458599
dailymail_3152.txt,1098,653,0.4052823315118397
dailymail_3154.txt,9461,4180,0.5581862382412007
dailymail_3156.txt,1343,695,0.48250186150409535
dailymail_3158.txt,6801,2937,0.5681517423908249
dailymail_316.txt,2719,1242,0.5432144170650974
dailymail_3160.txt,5761,2536,0.5597986460683909
dailymail_3162.txt,16368,6282,0.6162023460410557
dailymail_3164.txt,10975,4250,0.612756264236902
dailymail_3166.txt,7738,3342,0.5681054536055828
dailymail_3168.txt,7917,3273,0.5865858279651384
dailymail_3170.txt,5451,2256,0.5861309851403412
dailymail_3172.txt,6075,2799,0.5392592592592593
dailymail_3174.txt,4815,2114,0.5609553478712357
dailymail_3176.txt,3356,1496,0.5542312276519666
dailymail_3178.txt,4160,1641,0.6055288461538462
dailymail_318.txt,6192,2766,0.5532945736434108
dailymail_3180.txt,6948,2767,0.6017559009786989
dailymail_3182.txt,4894,1973,0.5968532897425418
dailymail_3184.txt,7250,3061,0.5777931034482758
dailymail_3186.txt,3391,1488,0.5611913889708051
dailymail_3188.txt,8656,3429,0.603858595194085
dailymail_3190.txt,15435,6098,0.6049238743116294
dailymail_3192.txt,15435,6098,0.6049238743116294
dailymail_3194.txt,4576,2063,0.5491695804195804
dailymail_3196.txt,4937,2216,0.5511444196880697
dailymail_3198.txt,2386,1060,0.5557418273260688
dailymail_32.txt,7197,3327,0.5377240516882034
dailymail_320.txt,7882,3299,0.5814514082720121
dailymail_3200.txt,6488,2633,0.594173859432799
dailymail_3202.txt,2351,1140,0.5150999574649086
dailymail_3204.txt,8660,3633,0.580484988452656
dailymail_3206.txt,19566,7584,0.6123888377798221
dailymail_3208.txt,2313,1167,0.49546044098573283
dailymail_3210.txt,1086,637,0.4134438305709024
dailymail_3212.txt,1166,686,0.41166380789022294
dailymail_3214.txt,869,489,0.43728423475258915
dailymail_3216.txt,1180,633,0.46355932203389827
dailymail_3218.txt,3645,1551,0.574485596707819
dailymail_322.txt,7882,3299,0.5814514082720121
dailymail_3220.txt,3367,1618,0.5194535194535195
dailymail_3222.txt,3678,1677,0.5440456769983687
dailymail_3224.txt,14183,5095,0.6407671155608827
dailymail_3226.txt,5313,2359,0.5559947299077734
dailymail_3228.txt,7361,3424,0.5348458089933432
dailymail_3230.txt,5713,2326,0.5928583931384561
dailymail_3232.txt,2692,1312,0.512630014858841
dailymail_3234.txt,6398,2825,0.5584557674273211
dailymail_3236.txt,6710,2860,0.5737704918032787
dailymail_3238.txt,1497,828,0.4468937875751503
dailymail_324.txt,6448,2547,0.6049937965260546
dailymail_3240.txt,3122,1325,0.5755925688661114
dailymail_3242.txt,13596,5381,0.6042218299499853
dailymail_3244.txt,4680,2091,0.5532051282051282
dailymail_3246.txt,12579,5058,0.5979012640114476
dailymail_3248.txt,8156,3171,0.6112064737616478
dailymail_3250.txt,4725,2348,0.503068783068783
dailymail_3252.txt,7292,3466,0.5246845858475041
dailymail_3254.txt,8030,3674,0.5424657534246575
dailymail_3256.txt,4590,2177,0.5257080610021787
dailymail_3258.txt,1806,968,0.46400885935769653
dailymail_326.txt,4134,1666,0.5970004837929366
dailymail_3260.txt,6459,2688,0.5838365071992568
dailymail_3262.txt,5097,2300,0.5487541691190896
dailymail_3264.txt,8538,3452,0.5956898571093934
dailymail_3266.txt,7852,3235,0.588003056546103
dailymail_3268.txt,5414,2427,0.5517177687476912
dailymail_3270.txt,3086,1514,0.509397278029812
dailymail_3272.txt,3144,1602,0.4904580152671756
dailymail_3274.txt,3952,1968,0.5020242914979758
dailymail_3276.txt,4823,2327,0.5175202156334231
dailymail_3278.txt,4606,2257,0.5099869735128093
dailymail_328.txt,4134,1666,0.5970004837929366
dailymail_3280.txt,3664,1763,0.5188318777292577
dailymail_3282.txt,3616,1806,0.5005530973451328
dailymail_3284.txt,3614,1708,0.5273934698395131
dailymail_3286.txt,3542,1752,0.5053642010163749
dailymail_3288.txt,3615,1757,0.513969571230982
dailymail_3290.txt,5530,2475,0.5524412296564195
dailymail_3292.txt,2286,1116,0.5118110236220472
dailymail_3294.txt,6550,2696,0.5883969465648855
dailymail_3296.txt,7929,3222,0.5936435868331442
dailymail_3298.txt,3408,1551,0.5448943661971831
dailymail_330.txt,2913,1238,0.5750085822176451
dailymail_3300.txt,3432,1473,0.5708041958041958
dailymail_3302.txt,2082,952,0.542747358309318
dailymail_3304.txt,4801,2163,0.5494688606540303
dailymail_3306.txt,4801,2163,0.5494688606540303
dailymail_3308.txt,10721,4037,0.6234493051021359
dailymail_3310.txt,3923,1879,0.5210298241141983
dailymail_3312.txt,4053,1765,0.5645201085615593
dailymail_3314.txt,3415,1522,0.5543191800878478
dailymail_3316.txt,4516,1953,0.5675376439326838
dailymail_3318.txt,5277,1569,0.7026719727117681
dailymail_332.txt,8603,3834,0.5543415087760084
dailymail_3320.txt,6612,2826,0.572595281306715
dailymail_3322.txt,4894,1973,0.5968532897425418
dailymail_3324.txt,6214,1892,0.6955262310910846
dailymail_3326.txt,8848,3831,0.5670207956600362
dailymail_3328.txt,4091,2050,0.49890002444390125
dailymail_3330.txt,5437,2473,0.5451535773404451
dailymail_3332.txt,3834,1416,0.6306729264475743
dailymail_3334.txt,7308,2222,0.6959496442255063
dailymail_3336.txt,3941,1706,0.5671149454453184
dailymail_3338.txt,3941,1706,0.5671149454453184
dailymail_334.txt,3475,1469,0.5772661870503597
dailymail_3340.txt,6482,2564,0.6044430731255785
dailymail_3342.txt,5190,2113,0.5928709055876686
dailymail_3344.txt,5123,1843,0.6402498536014054
dailymail_3346.txt,4981,2199,0.5585223850632404
dailymail_3348.txt,8376,3239,0.6132999044890162
dailymail_3350.txt,10080,4672,0.5365079365079365
dailymail_3352.txt,6144,2772,0.548828125
dailymail_3354.txt,5416,2612,0.517725258493353
dailymail_3356.txt,3990,1628,0.5919799498746867
dailymail_3358.txt,5511,2059,0.6263835964434767
dailymail_336.txt,9544,4210,0.5588851634534786
dailymail_3360.txt,5511,2059,0.6263835964434767
dailymail_3362.txt,4843,2110,0.5643196365888912
dailymail_3364.txt,6257,2680,0.5716797187150391
dailymail_3366.txt,6676,2501,0.6253744757339724
dailymail_3368.txt,6676,2501,0.6253744757339724
dailymail_3370.txt,3172,1430,0.5491803278688525
dailymail_3372.txt,2998,1364,0.5450300200133422
dailymail_3374.txt,3744,1713,0.5424679487179487
dailymail_3376.txt,5086,2110,0.5851356665355879
dailymail_3378.txt,5752,2311,0.5982267037552156
dailymail_338.txt,5027,2334,0.5357071812214045
dailymail_3380.txt,5233,2203,0.5790177718326008
dailymail_3382.txt,6199,2606,0.5796096144539442
dailymail_3384.txt,4196,1869,0.5545757864632983
dailymail_3386.txt,5090,2349,0.5385068762278978
dailymail_3388.txt,5360,2428,0.5470149253731343
dailymail_3390.txt,4453,1887,0.5762407365820794
dailymail_3392.txt,4009,1609,0.5986530306809679
dailymail_3394.txt,3850,1771,0.54
dailymail_3396.txt,5498,2229,0.5945798472171699
dailymail_3398.txt,2342,978,0.5824081981212639
dailymail_34.txt,2223,1049,0.528115159694107
dailymail_340.txt,6613,2885,0.5637380916376833
dailymail_3400.txt,7720,3056,0.6041450777202073
dailymail_3402.txt,7158,2943,0.5888516345347863
dailymail_3404.txt,2979,1347,0.5478348439073515
dailymail_3406.txt,12399,4739,0.6177917573997903
dailymail_3408.txt,16811,5912,0.6483255011599548
dailymail_3410.txt,7361,2949,0.5993750849069419
dailymail_3412.txt,7287,2722,0.6264580760257994
dailymail_3414.txt,8752,3583,0.5906078610603291
dailymail_3416.txt,8752,3583,0.5906078610603291
dailymail_3418.txt,13528,5184,0.6167947959787108
dailymail_342.txt,3694,1771,0.5205739036275041
dailymail_3420.txt,12943,5033,0.6111411573823688
dailymail_3422.txt,12943,5033,0.6111411573823688
dailymail_3424.txt,4590,1908,0.584313725490196
dailymail_3426.txt,3315,1576,0.5245852187028658
dailymail_3428.txt,12314,5811,0.5280980997238915
dailymail_3430.txt,8366,4070,0.5135070523547693
dailymail_3432.txt,4016,1932,0.5189243027888446
dailymail_3434.txt,9669,4318,0.5534181404488572
dailymail_3436.txt,4830,2366,0.5101449275362319
dailymail_3438.txt,11516,4962,0.5691212226467524
dailymail_344.txt,7214,3057,0.5762406431937899
dailymail_3440.txt,11516,4962,0.5691212226467524
dailymail_3442.txt,2808,1441,0.48682336182336183
dailymail_3444.txt,2812,1365,0.5145803698435277
dailymail_3446.txt,4111,2049,0.5015811238141572
dailymail_3448.txt,6785,3271,0.5179071481208548
dailymail_3450.txt,12888,6212,0.5180012414649287
dailymail_3452.txt,4638,2123,0.5422595946528677
dailymail_3454.txt,5645,2392,0.5762621789193977
dailymail_3456.txt,6032,2800,0.5358090185676392
dailymail_3458.txt,3643,1599,0.5610760362338731
dailymail_346.txt,8178,3191,0.6098067987282954
dailymail_3460.txt,3476,1124,0.6766398158803222
dailymail_3462.txt,5185,2119,0.5913211186113789
dailymail_3464.txt,2424,1247,0.4855610561056105
dailymail_3466.txt,1714,912,0.4679113185530922
dailymail_3468.txt,4911,2152,0.5618000407249033
dailymail_3470.txt,4880,2220,0.5450819672131147
dailymail_3472.txt,2547,1149,0.5488810365135454
dailymail_3474.txt,2438,1163,0.5229696472518457
dailymail_3476.txt,5503,2287,0.584408504452117
dailymail_3478.txt,2187,1033,0.5276634659350709
dailymail_348.txt,5662,2611,0.5388555280819498
dailymail_3480.txt,1126,594,0.4724689165186501
dailymail_3482.txt,3085,1428,0.5371150729335494
dailymail_3484.txt,5027,2334,0.5357071812214045
dailymail_3486.txt,5039,2399,0.5239134748958126
dailymail_3488.txt,3199,1455,0.5451703657392934
dailymail_3490.txt,5864,2390,0.5924283765347885
dailymail_3492.txt,2661,1278,0.5197294250281849
dailymail_3494.txt,4154,1903,0.5418873375060183
dailymail_3496.txt,2496,1158,0.5360576923076923
dailymail_3498.txt,3437,1495,0.5650276403840558
dailymail_350.txt,7680,3627,0.527734375
dailymail_3500.txt,3437,1495,0.5650276403840558
dailymail_3502.txt,2064,879,0.5741279069767442
dailymail_3504.txt,3282,1343,0.5907982937233394
dailymail_3506.txt,2430,1180,0.51440329218107
dailymail_3508.txt,2144,1011,0.5284514925373134
dailymail_3510.txt,3141,1281,0.5921680993314231
dailymail_3512.txt,2488,1086,0.5635048231511254
dailymail_3514.txt,2488,1086,0.5635048231511254
dailymail_3516.txt,2726,1149,0.578503301540719
dailymail_3518.txt,6539,3101,0.525768466126319
dailymail_352.txt,9255,3832,0.5859535386277688
dailymail_3520.txt,3597,1505,0.5815957742563247
dailymail_3522.txt,3819,1685,0.5587850222571353
dailymail_3524.txt,6573,2724,0.5855773619351894
dailymail_3526.txt,5025,2241,0.5540298507462686
dailymail_3528.txt,7053,2668,0.6217212533673614
dailymail_3530.txt,3919,1923,0.5093136004082675
dailymail_3532.txt,3810,1746,0.5417322834645669
dailymail_3534.txt,5354,2295,0.5713485244676877
dailymail_3536.txt,2984,1290,0.5676943699731903
dailymail_3538.txt,2321,1071,0.5385609651012495
dailymail_354.txt,7130,2768,0.611781206171108
dailymail_3540.txt,6455,2199,0.6593338497288923
dailymail_3542.txt,3425,1517,0.5570802919708029
dailymail_3544.txt,3723,1755,0.5286059629331185
dailymail_3546.txt,3243,1381,0.5741597286463151
dailymail_3548.txt,2610,1064,0.5923371647509579
dailymail_3550.txt,2232,1005,0.549731182795699
dailymail_3552.txt,1866,825,0.5578778135048231
dailymail_3554.txt,8149,3469,0.5743035955331943
dailymail_3556.txt,5512,2294,0.5838171262699565
dailymail_3558.txt,2675,1151,0.5697196261682242
dailymail_356.txt,18434,8273,0.5512097211674081
dailymail_3560.txt,2693,1166,0.5670256219829186
dailymail_3562.txt,3614,1706,0.5279468732706143
dailymail_3564.txt,1967,932,0.5261820030503305
dailymail_3566.txt,6264,2811,0.5512452107279693
dailymail_3568.txt,2662,1076,0.5957926371149511
dailymail_3570.txt,8710,3992,0.5416762342135477
dailymail_3572.txt,1603,685,0.5726762320648784
dailymail_3574.txt,5374,1941,0.6388165240044659
dailymail_3576.txt,4169,1642,0.6061405612856801
dailymail_3578.txt,2485,1110,0.5533199195171026
dailymail_358.txt,6427,2843,0.557647424926093
dailymail_3580.txt,3924,1633,0.5838430173292559
dailymail_3582.txt,4591,1704,0.6288390328904379
dailymail_3584.txt,5586,2096,0.6247762262799856
dailymail_3586.txt,3338,1632,0.5110844817255842
dailymail_3588.txt,7341,2825,0.6151750442718975
dailymail_3590.txt,3171,1247,0.6067486597287921
dailymail_3592.txt,4327,1595,0.6313843309452276
dailymail_3594.txt,3000,1354,0.5486666666666666
dailymail_3596.txt,3968,1872,0.5282258064516129
dailymail_3598.txt,4805,2011,0.581477627471384
dailymail_36.txt,7355,3574,0.5140720598232495
dailymail_360.txt,5127,2335,0.5445679734737663
dailymail_3600.txt,2129,1059,0.5025833724753406
dailymail_3602.txt,11848,4633,0.6089635381498988
dailymail_3604.txt,3999,1702,0.5743935983995999
dailymail_3606.txt,2789,1174,0.5790605951954105
dailymail_3608.txt,5336,2348,0.5599700149925038
dailymail_3610.txt,2335,1108,0.5254817987152034
dailymail_3612.txt,6264,2811,0.5512452107279693
dailymail_3614.txt,9010,3782,0.5802441731409544
dailymail_3616.txt,8589,3613,0.5793456747001979
dailymail_3618.txt,1017,518,0.49065880039331367
dailymail_362.txt,3317,1404,0.5767259571902321
dailymail_3620.txt,2913,1133,0.6110538963268108
dailymail_3622.txt,3476,1670,0.5195627157652474
dailymail_3624.txt,4429,2139,0.5170467374125085
dailymail_3626.txt,3934,1841,0.5320284697508897
dailymail_3628.txt,2436,1167,0.520935960591133
dailymail_3630.txt,10872,4214,0.6123988226637234
dailymail_3632.txt,2569,1268,0.5064227325807708
dailymail_3634.txt,6057,2489,0.5890704969456827
dailymail_3636.txt,6057,2489,0.5890704969456827
dailymail_3638.txt,2704,1153,0.573594674556213
dailymail_364.txt,6228,2746,0.5590879897238279
dailymail_3640.txt,9817,4116,0.5807273097687684
dailymail_3642.txt,9817,4116,0.5807273097687684
dailymail_3644.txt,6700,2764,0.5874626865671642
dailymail_3646.txt,4964,1885,0.620265914585012
dailymail_3648.txt,2856,1357,0.5248599439775911
dailymail_3650.txt,10376,3471,0.6654780262143407
dailymail_3652.txt,4056,1488,0.6331360946745562
dailymail_3654.txt,4091,1845,0.5490100219995111
dailymail_3656.txt,5336,1999,0.6253748125937031
dailymail_3658.txt,7241,3295,0.5449523546471482
dailymail_366.txt,6228,2746,0.5590879897238279
dailymail_3660.txt,16803,6392,0.6195917395703148
dailymail_3662.txt,3045,1197,0.6068965517241379
dailymail_3664.txt,2255,1156,0.4873614190687361
dailymail_3666.txt,7641,2929,0.6166732103127863
dailymail_3668.txt,5615,2374,0.5772039180765807
dailymail_3670.txt,2999,1343,0.5521840613537846
dailymail_3672.txt,5152,2176,0.577639751552795
dailymail_3674.txt,3886,1628,0.5810602161605765
dailymail_3676.txt,2640,1060,0.5984848484848485
dailymail_3678.txt,4776,1847,0.6132747068676717
dailymail_368.txt,2831,1037,0.6336983398092546
dailymail_3680.txt,3478,1403,0.5966072455434157
dailymail_3682.txt,6401,2902,0.546633338540853
dailymail_3684.txt,7775,3570,0.5408360128617363
dailymail_3686.txt,2206,926,0.5802357207615594
dailymail_3688.txt,3529,1449,0.5894020969113063
dailymail_3690.txt,6094,2751,0.5485723662618969
dailymail_3692.txt,3305,1344,0.5933434190620273
dailymail_3694.txt,3146,1412,0.551176096630642
dailymail_3696.txt,3797,1506,0.6033710824335001
dailymail_3698.txt,8351,2607,0.6878218177463777
dailymail_370.txt,5466,2635,0.517929015733626
dailymail_3700.txt,2758,1117,0.5949963741841915
dailymail_3702.txt,7787,2766,0.644792603056376
dailymail_3704.txt,3748,1482,0.604589114194237
dailymail_3706.txt,9073,3567,0.6068555053455307
dailymail_3708.txt,5691,2281,0.5991917062027763
dailymail_3710.txt,2731,1179,0.5682900036616624
dailymail_3712.txt,3511,1819,0.4819139846197664
dailymail_3714.txt,3223,1421,0.5591064225876512
dailymail_3716.txt,4612,2073,0.550520381613183
dailymail_3718.txt,7917,3168,0.5998484274346343
dailymail_372.txt,9780,4455,0.544478527607362
dailymail_3720.txt,41274,11346,0.7251053932257596
dailymail_3722.txt,3033,1549,0.48928453676228156
dailymail_3724.txt,4467,2082,0.5339153794492948
dailymail_3726.txt,13776,3844,0.7209639953542393
dailymail_3728.txt,3125,1547,0.5049600000000001
dailymail_3730.txt,2113,946,0.5522953147184099
dailymail_3732.txt,4568,1716,0.6243432574430823
dailymail_3734.txt,2970,987,0.6676767676767676
dailymail_3736.txt,4812,1808,0.6242726517040731
dailymail_3738.txt,4812,1808,0.6242726517040731
dailymail_374.txt,7486,3345,0.5531659096981032
dailymail_3740.txt,7053,3048,0.5678434708634623
dailymail_3742.txt,7593,3258,0.570920584749111
dailymail_3744.txt,6386,2853,0.5532414657062323
dailymail_3746.txt,8105,3659,0.5485502776064157
dailymail_3748.txt,11515,4829,0.5806339557099436
dailymail_3750.txt,6112,2497,0.5914594240837696
dailymail_3752.txt,4276,1933,0.5479420018709074
dailymail_3754.txt,4276,1933,0.5479420018709074
dailymail_3756.txt,5408,2183,0.5963387573964497
dailymail_3758.txt,4890,2130,0.5644171779141105
dailymail_376.txt,6218,2817,0.5469604374396912
dailymail_3760.txt,8826,3834,0.5656016315431679
dailymail_3762.txt,4199,2007,0.5220290545367945
dailymail_3764.txt,4853,2064,0.5746960642901298
dailymail_3766.txt,2313,1167,0.49546044098573283
dailymail_3778.txt,5517,2309,0.5814754395504803
dailymail_378.txt,1604,623,0.6115960099750624
dailymail_3780.txt,5020,1901,0.6213147410358566
dailymail_3782.txt,5020,1901,0.6213147410358566
dailymail_3784.txt,4284,1722,0.5980392156862745
dailymail_3786.txt,3292,1550,0.5291616038882139
dailymail_3788.txt,5232,2167,0.5858180428134556
dailymail_3790.txt,5232,2167,0.5858180428134556
dailymail_3792.txt,6839,2949,0.5687966076911829
dailymail_3794.txt,7083,2972,0.5804037837074686
dailymail_3796.txt,6693,2669,0.6012251606155685
dailymail_3798.txt,3375,1410,0.5822222222222222
dailymail_38.txt,3591,1703,0.5257588415483152
dailymail_380.txt,1604,623,0.6115960099750624
dailymail_3800.txt,4358,1960,0.5502524093620926
dailymail_3802.txt,4358,1960,0.5502524093620926
dailymail_3804.txt,6928,2992,0.5681293302540416
dailymail_3806.txt,4493,1717,0.617849988871578
dailymail_3808.txt,2697,1228,0.5446792732665925
dailymail_3810.txt,2697,1228,0.5446792732665925
dailymail_3812.txt,4868,1967,0.5959326211996714
dailymail_3814.txt,4774,2053,0.5699622957687474
dailymail_3816.txt,6536,2885,0.5585985312117503
dailymail_3818.txt,6243,2587,0.5856158897965722
dailymail_382.txt,8773,3805,0.5662829134845548
dailymail_3820.txt,6243,2587,0.5856158897965722
dailymail_3822.txt,6524,2701,0.5859901900674434
dailymail_3824.txt,4790,2061,0.5697286012526096
dailymail_3826.txt,7442,2941,0.6048105348024724
dailymail_3828.txt,7442,2941,0.6048105348024724
dailymail_3830.txt,2433,1078,0.5569256062474311
dailymail_3832.txt,8180,3403,0.5839853300733496
dailymail_3834.txt,7159,3064,0.5720072635842994
dailymail_3836.txt,3993,1628,0.5922865013774105
dailymail_3838.txt,5288,2294,0.5661875945537065
dailymail_384.txt,4191,1748,0.5829157718921498
dailymail_3840.txt,5288,2294,0.5661875945537065
dailymail_3842.txt,4820,2029,0.5790456431535269
dailymail_3844.txt,5348,2459,0.5402019446522064
dailymail_3846.txt,6068,2795,0.5393869479235334
dailymail_3848.txt,9860,3935,0.6009127789046653
dailymail_3850.txt,9860,3935,0.6009127789046653
dailymail_3852.txt,1809,840,0.5356550580431177
dailymail_3854.txt,4437,2068,0.5339193148523778
dailymail_3856.txt,5464,2351,0.5697291361639825
dailymail_3858.txt,16954,6257,0.6309425504305768
dailymail_386.txt,5666,2463,0.5653018002117896
dailymail_3860.txt,16954,6257,0.6309425504305768
dailymail_3862.txt,4485,1988,0.5567447045707915
dailymail_3864.txt,5844,2349,0.5980492813141685
dailymail_3866.txt,5844,2349,0.5980492813141685
dailymail_3868.txt,6663,2676,0.5983791085096803
dailymail_3870.txt,5848,2192,0.6251709986320109
dailymail_3872.txt,5848,2192,0.6251709986320109
dailymail_3874.txt,2692,1276,0.5260029717682021
dailymail_3876.txt,5100,2159,0.5766666666666667
dailymail_3878.txt,4769,2124,0.5546236108198783
dailymail_388.txt,21010,5269,0.7492146596858639
dailymail_3880.txt,8497,3321,0.6091561727668588
dailymail_3882.txt,6935,3048,0.5604902667627973
dailymail_3884.txt,4386,1969,0.5510715914272686
dailymail_3886.txt,4386,1969,0.5510715914272686
dailymail_3888.txt,14218,5696,0.5993810662540442
dailymail_3890.txt,5431,2125,0.6087276744614252
dailymail_3892.txt,5126,2255,0.5600858369098712
dailymail_3894.txt,4949,2191,0.5572842998585572
dailymail_3896.txt,4949,2191,0.5572842998585572
dailymail_3898.txt,3705,1636,0.5584345479082321
dailymail_390.txt,5545,2452,0.557799819657349
dailymail_3900.txt,3295,1521,0.538391502276176
dailymail_3902.txt,5312,2037,0.6165286144578312
dailymail_3904.txt,5312,2037,0.6165286144578312
dailymail_392.txt,15050,5913,0.607109634551495
dailymail_3924.txt,2677,1241,0.5364213672020919
dailymail_394.txt,15050,5913,0.607109634551495
dailymail_3940.txt,3339,1584,0.5256064690026954
dailymail_3944.txt,3161,1440,0.5444479595064853
dailymail_3946.txt,5753,2209,0.6160264209977403
dailymail_396.txt,6560,2555,0.6105182926829269
dailymail_3966.txt,6006,2561,0.5735930735930737
dailymail_3968.txt,3251,1521,0.5321439557059366
dailymail_398.txt,5758,2239,0.6111497047585968
dailymail_4.txt,3891,1827,0.5304548959136468
dailymail_40.txt,2287,1150,0.4971578487101006
dailymail_400.txt,13928,5801,0.5835008615738082
dailymail_402.txt,13928,5801,0.5835008615738082
dailymail_404.txt,14409,6259,0.565618710528142
dailymail_406.txt,5890,2568,0.564006791171477
dailymail_408.txt,6843,3082,0.549612742948999
dailymail_410.txt,11665,4032,0.6543506215173596
dailymail_412.txt,4176,2026,0.5148467432950192
dailymail_414.txt,10655,4266,0.5996245893946504
dailymail_416.txt,5689,2399,0.5783090174020038
dailymail_418.txt,3490,1446,0.5856733524355301
dailymail_42.txt,7304,3115,0.5735213581599123
dailymail_420.txt,3490,1446,0.5856733524355301
dailymail_422.txt,3723,1611,0.5672844480257857
dailymail_424.txt,6574,2700,0.5892911469425008
dailymail_426.txt,31657,9380,0.7036990239125628
dailymail_428.txt,31657,9380,0.7036990239125628
dailymail_430.txt,10420,4697,0.549232245681382
dailymail_432.txt,6555,2992,0.5435545385202136
dailymail_434.txt,2598,1235,0.5246343341031563
dailymail_436.txt,3034,1362,0.5510876730388925
dailymail_438.txt,8364,2807,0.6643950263032041
dailymail_44.txt,7626,2984,0.6087070548124836
dailymail_440.txt,5197,2074,0.6009236097748701
dailymail_442.txt,16154,6299,0.6100656184226817
dailymail_444.txt,5311,2491,0.5309734513274336
dailymail_446.txt,4207,1802,0.5716662705015451
dailymail_448.txt,8817,3899,0.5577860950436657
dailymail_450.txt,6084,2650,0.5644312952005259
dailymail_452.txt,4899,2211,0.548683404776485
dailymail_454.txt,6998,2710,0.6127464989997142
dailymail_456.txt,30373,11628,0.6171599776116946
dailymail_458.txt,4286,1858,0.5664955669622025
dailymail_46.txt,2281,1177,0.48399824638316524
dailymail_460.txt,4509,2040,0.5475715236194278
dailymail_462.txt,12225,3673,0.6995501022494888
dailymail_464.txt,4058,1763,0.5655495317890586
dailymail_466.txt,6121,2002,0.6729292599248489
dailymail_468.txt,4505,1989,0.5584905660377358
dailymail_470.txt,7815,2257,0.711196417146513
dailymail_472.txt,8551,3091,0.6385218103145831
dailymail_474.txt,3906,1582,0.5949820788530467
dailymail_476.txt,6271,2467,0.6066018178918833
dailymail_478.txt,7287,2722,0.6264580760257994
dailymail_48.txt,3316,1586,0.5217129071170085
dailymail_480.txt,5830,2511,0.5692967409948542
dailymail_482.txt,9285,3214,0.653850296176629
dailymail_484.txt,4516,1985,0.5604517271922055
dailymail_486.txt,6000,2145,0.6425000000000001
dailymail_488.txt,8165,3155,0.6135946111451316
dailymail_490.txt,6445,2685,0.5833979829325058
dailymail_492.txt,4452,1893,0.5747978436657681
dailymail_494.txt,4727,2067,0.5627247725830337
dailymail_496.txt,4922,2253,0.5422592442096709
dailymail_498.txt,13856,5040,0.6362586605080831
dailymail_50.txt,2947,1472,0.5005089921954531
dailymail_500.txt,3902,1724,0.5581752947206561
